======================================== [1] 2025-12-04 17:17:10
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   2                  2
 34                   3                  3
 19                   2                  2
 15                   2                  2
 12                   3                  3
 44                   1                  1
 28                   2                  2
 25                   2                  2
 22                   2                  2
  9                   4                  4
 43                   1                  1
 37                   2                  2
 31                   2                  2
 27                   1                  1
 16                   3                  3
 13                   2                  2
 23                   6                  6
 42                   2                  2
 35                   6                  6
  6                   0                  0
  4                   0                  0
 33                   2                  2
 17                   1                  1
  1                   0                  0
 30                   1                  1
 14                   3                  3
 11                   2                  2
 40                   2                  2
  8                   0                  0
 20                   2                  2
  7                   0                  0
 36                   2                  2
  5                   0                  0
  2                   0                  0
 26                   3                  3
 29                   3                  3
  0                   0                  0
 32                   2                  2
  3                   0                  0
 38                   2                  2
 39                   2                  2
 10                   2                  2
 18                   2                  2
 21                   1                  1
 24                   2                  2

======================================== [11] 2025-12-04 17:18:20
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   2                  2
 34                   2                  2
 19                   2                  2
 15                   2                  2
 12                   3                  3
 44                   2                  2
 28                   2                  2
 25                   1                  1
 22                   1                  1
  9                   4                  4
 43                   2                  2
 37                   2                  2
 31                   2                  2
 27                   2                  2
 16                   2                  2
 13                   2                  2
 23                   2                  2
 42                   2                  2
 35                   4                  4
  6                   0                  0
  4                   0                  0
 33                   1                  1
 17                   2                  2
  1                   0                  0
 30                   2                  2
 14                   1                  1
 11                   2                  2
 40                   2                  2
  8                   0                  0
 20                   1                  1
  7                   0                  0
 36                   2                  2
  5                   0                  0
  2                   0                  0
 26                   3                  3
 29                   4                  4
  0                   0                  0
 32                   2                  2
  3                   0                  0
 38                   3                  3
 39                   1                  1
 10                   2                  2
 18                   2                  2
 21                   1                  1
 24                   1                  1

======================================== [12] 2025-12-04 17:18:27
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   4                  4
 34                   2                  2
 19                   1                  1
 15                   3                  3
 12                   2                  2
 44                   2                  2
 28                   2                  2
 25                   2                  2
 22                   2                  2
  9                   3                  3
 43                   1                  1
 37                   2                  2
 31                   3                  3
 27                   2                  2
 16                   1                  1
 13                   2                  2
 23                   2                  2
 42                   2                  2
 35                   3                  3
  6                   0                  0
  4                   0                  0
 33                   2                  2
 17                   1                  1
  1                   0                  0
 30                   1                  1
 14                   2                  2
 11                   2                  2
 40                   2                  2
  8                   0                  0
 20                   2                  2
  7                   0                  0
 36                   3                  3
  5                   0                  0
  2                   0                  0
 26                   2                  2
 29                   3                  3
  0                   0                  0
 32                   2                  2
  3                   0                  0
 38                   1                  1
 39                   2                  2
 10                   1                  1
 18                   2                  2
 21                   1                  1
 24                   1                  1

======================================== [13] 2025-12-04 17:18:35
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   2                  2
 34                   2                  2
 19                   2                  2
 15                   2                  2
 12                   2                  2
 44                   3                  3
 28                   1                  1
 25                   2                  2
 22                   2                  2
  9                   2                  2
 43                   1                  1
 37                   1                  1
 31                   3                  3
 27                   2                  2
 16                   2                  2
 13                   1                  1
 23                   2                  2
 42                   2                  2
 35                   4                  4
  6                   0                  0
  4                   0                  0
 33                   2                  2
 17                   1                  1
  1                   0                  0
 30                   1                  1
 14                   3                  3
 11                   3                  3
 40                   2                  2
  8                   0                  0
 20                   2                  2
  7                   0                  0
 36                   4                  4
  5                   0                  0
  2                   0                  0
 26                   3                  3
 29                   2                  2
  0                   0                  0
 32                   2                  2
  3                   0                  0
 38                   2                  2
 39                   2                  2
 10                   1                  1
 18                   2                  2
 21                   1                  1
 24                   1                  1

======================================== [14] 2025-12-04 17:18:42
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   2                  2
 34                   3                  3
 19                   1                  1
 15                   3                  3
 12                   2                  2
 44                   2                  2
 28                   1                  1
 25                   4                  4
 22                   2                  2
  9                   2                  2
 43                   1                  1
 37                   1                  1
 31                   2                  2
 27                   2                  2
 16                   1                  1
 13                   2                  2
 23                   3                  3
 42                   1                  1
 35                   3                  3
  6                   0                  0
  4                   0                  0
 33                   1                  1
 17                   1                  1
  1                   0                  0
 30                   1                  1
 14                   2                  2
 11                   2                  2
 40                   3                  3
  8                   0                  0
 20                   2                  2
  7                   0                  0
 36                   3                  3
  5                   0                  0
  2                   0                  0
 26                   2                  2
 29                   1                  1
  0                   0                  0
 32                   1                  1
  3                   0                  0
 38                   2                  2
 39                   2                  2
 10                   2                  2
 18                   1                  1
 21                   1                  1
 24                   2                  2

======================================== [15] 2025-12-04 17:18:49
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   3                  3
 34                   2                  2
 19                   2                  2
 15                   3                  3
 12                   3                  3
 44                   2                  2
 28                   2                  2
 25                   4                  4
 22                   2                  2
  9                   1                  1
 43                   1                  1
 37                   2                  2
 31                   3                  3
 27                   2                  2
 16                   2                  2
 13                   2                  2
 23                   3                  3
 42                   2                  2
 35                   3                  3
  6                   0                  0
  4                   0                  0
 33                   2                  2
 17                   2                  2
  1                   0                  0
 30                   1                  1
 14                   2                  2
 11                   1                  1
 40                   2                  2
  8                   0                  0
 20                   2                  2
  7                   0                  0
 36                   4                  4
  5                   0                  0
  2                   0                  0
 26                   3                  3
 29                   1                  1
  0                   0                  0
 32                   3                  3
  3                   0                  0
 38                   2                  2
 39                   1                  1
 10                   1                  1
 18                   2                  2
 21                   1                  1
 24                   1                  1

======================================== [16] 2025-12-04 17:18:56
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   6                  6
 34                   2                  2
 19                   2                  2
 15                   3                  3
 12                   3                  3
 44                   1                  1
 28                   1                  1
 25                   4                  4
 22                   2                  2
  9                   1                  1
 43                   1                  1
 37                   2                  2
 31                   2                  2
 27                   2                  2
 16                   2                  2
 13                   1                  1
 23                   3                  3
 42                   2                  2
 35                   1                  1
  6                   0                  0
  4                   0                  0
 33                   2                  2
 17                   3                  3
  1                   0                  0
 30                   2                  2
 14                   2                  2
 11                   3                  3
 40                   2                  2
  8                   0                  0
 20                   2                  2
  7                   0                  0
 36                   2                  2
  5                   0                  0
  2                   0                  0
 26                   2                  2
 29                   3                  3
  0                   0                  0
 32                   1                  1
  3                   0                  0
 38                   3                  3
 39                   2                  2
 10                   1                  1
 18                   1                  1
 21                   2                  2
 24                   1                  1

======================================== [17] 2025-12-04 17:19:03
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   3                  3
 34                   2                  2
 19                   2                  2
 15                   3                  3
 12                   3                  3
 44                   4                  4
 28                   2                  2
 25                   4                  4
 22                   3                  3
  9                   2                  2
 43                   2                  2
 37                   3                  3
 31                   3                  3
 27                   2                  2
 16                   2                  2
 13                   2                  2
 23                   2                  2
 42                   2                  2
 35                   3                  3
  6                   0                  0
  4                   0                  0
 33                   1                  1
 17                   2                  2
  1                   0                  0
 30                   1                  1
 14                   3                  3
 11                   2                  2
 40                   3                  3
  8                   0                  0
 20                   2                  2
  7                   0                  0
 36                   2                  2
  5                   0                  0
  2                   0                  0
 26                   2                  2
 29                   2                  2
  0                   0                  0
 32                   3                  3
  3                   0                  0
 38                   2                  2
 39                   2                  2
 10                   1                  1
 18                   2                  2
 21                   1                  1
 24                   2                  2

======================================== [18] 2025-12-04 17:19:10
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   2                  2
 34                   3                  3
 19                   1                  1
 15                   2                  2
 12                   1                  1
 44                   2                  2
 28                   2                  2
 25                   2                  2
 22                   1                  1
  9                   2                  2
 43                   1                  1
 37                   2                  2
 31                   2                  2
 27                   2                  2
 16                   2                  2
 13                   2                  2
 23                   3                  3
 42                   3                  3
 35                   1                  1
  6                   0                  0
  4                   0                  0
 33                   2                  2
 17                   3                  3
  1                   0                  0
 30                   1                  1
 14                   3                  3
 11                   1                  1
 40                   1                  1
  8                   0                  0
 20                   3                  3
  7                   0                  0
 36                   2                  2
  5                   0                  0
  2                   0                  0
 26                   3                  3
 29                   2                  2
  0                   0                  0
 32                   2                  2
  3                   0                  0
 38                   2                  2
 39                   1                  1
 10                   1                  1
 18                   2                  2
 21                   2                  2
 24                   2                  2

======================================== [19] 2025-12-04 17:19:18
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   6                  6
 34                   3                  3
 19                   1                  1
 15                   1                  1
 12                   1                  1
 44                   2                  2
 28                   1                  1
 25                   2                  2
 22                   1                  1
  9                   1                  1
 43                   2                  2
 37                   3                  3
 31                   5                  5
 27                   1                  1
 16                   6                  6
 13                   1                  1
 23                  10                 10
 42                   2                  2
 35                   2                  2
  6                   0                  0
  4                   0                  0
 33                   1                  1
 17                   2                  2
  1                   0                  0
 30                   1                  1
 14                   1                  1
 11                   2                  2
 40                   2                  2
  8                   0                  0
 20                   1                  1
  7                   0                  0
 36                   3                  3
  5                   0                  0
  2                   0                  0
 26                   2                  2
 29                   2                  2
  0                   0                  0
 32                   1                  1
  3                   0                  0
 38                   2                  2
 39                   2                  2
 10                   1                  1
 18                   1                  1
 21                   1                  1
 24                   1                  1

======================================== [20] 2025-12-04 17:19:24
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   8                  8
 34                   2                  2
 19                   1                  1
 15                   2                  2
 12                   2                  2
 44                   2                  2
 28                   1                  1
 25                   2                  2
 22                   2                  2
  9                   2                  2
 43                   2                  2
 37                   2                  2
 31                   1                  1
 27                   1                  1
 16                   7                  7
 13                   1                  1
 23                   9                  9
 42                   2                  2
 35                   3                  3
  6                   0                  0
  4                   0                  0
 33                   1                  1
 17                   1                  1
  1                   0                  0
 30                   1                  1
 14                   3                  3
 11                   1                  1
 40                   4                  4
  8                   0                  0
 20                   2                  2
  7                   0                  0
 36                   2                  2
  5                   0                  0
  2                   0                  0
 26                   2                  2
 29                   2                  2
  0                   0                  0
 32                   2                  2
  3                   0                  0
 38                   1                  1
 39                   2                  2
 10                   1                  1
 18                   1                  1
 21                   1                  1
 24                   1                  1

======================================== [21] 2025-12-04 17:19:31
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   3                  3
 34                   2                  2
 19                   1                  1
 15                   2                  2
 12                   2                  2
 44                   2                  2
 28                   2                  2
 25                   4                  4
 22                   2                  2
  9                   3                  3
 43                   1                  1
 37                   2                  2
 31                   3                  3
 27                   1                  1
 16                   1                  1
 13                   1                  1
 23                   3                  3
 42                   2                  2
 35                   1                  1
  6                   0                  0
  4                   0                  0
 33                   2                  2
 17                   1                  1
  1                   0                  0
 30                   1                  1
 14                   3                  3
 11                   1                  1
 40                   4                  4
  8                   0                  0
 20                   2                  2
  7                   0                  0
 36                   1                  1
  5                   0                  0
  2                   0                  0
 26                   2                  2
 29                   2                  2
  0                   0                  0
 32                   3                  3
  3                   0                  0
 38                   1                  1
 39                   2                  2
 10                   2                  2
 18                   1                  1
 21                   1                  1
 24                   1                  1

======================================== [22] 2025-12-04 17:19:39
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   2                  2
 34                   3                  3
 19                   3                  3
 15                   2                  2
 12                   1                  1
 44                   2                  2
 28                   1                  1
 25                   5                  5
 22                   2                  2
  9                   2                  2
 43                   1                  1
 37                   3                  3
 31                   4                  4
 27                   1                  1
 16                   1                  1
 13                   1                  1
 23                   2                  2
 42                   2                  2
 35                   2                  2
  6                   0                  0
  4                   0                  0
 33                   2                  2
 17                   2                  2
  1                   0                  0
 30                   2                  2
 14                   1                  1
 11                   2                  2
 40                   3                  3
  8                   0                  0
 20                   2                  2
  7                   0                  0
 36                   2                  2
  5                   0                  0
  2                   0                  0
 26                   2                  2
 29                   2                  2
  0                   0                  0
 32                   4                  4
  3                   0                  0
 38                   2                  2
 39                   2                  2
 10                   1                  1
 18                   2                  2
 21                   2                  2
 24                   2                  2

======================================== [23] 2025-12-04 17:19:46
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   1                  1
 34                   2                  2
 19                   1                  1
 15                   2                  2
 12                   2                  2
 44                   3                  3
 28                   2                  2
 25                   3                  3
 22                   3                  3
  9                   1                  1
 43                   2                  2
 37                   2                  2
 31                   2                  2
 27                   2                  2
 16                   2                  2
 13                   2                  2
 23                   2                  2
 42                   2                  2
 35                   4                  4
  6                   0                  0
  4                   0                  0
 33                   1                  1
 17                   3                  3
  1                   0                  0
 30                   1                  1
 14                   1                  1
 11                   2                  2
 40                   3                  3
  8                   0                  0
 20                   2                  2
  7                   0                  0
 36                   3                  3
  5                   0                  0
  2                   0                  0
 26                   3                  3
 29                   1                  1
  0                   0                  0
 32                   2                  2
  3                   0                  0
 38                   3                  3
 39                   2                  2
 10                   3                  3
 18                   2                  2
 21                   2                  2
 24                   3                  3

======================================== [24] 2025-12-04 17:19:53
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   3                  3
 34                   3                  3
 19                   1                  1
 15                   2                  2
 12                   2                  2
 44                   2                  2
 28                   1                  1
 25                   2                  2
 22                   2                  2
  9                   2                  2
 43                   1                  1
 37                   1                  1
 31                   2                  2
 27                   2                  2
 16                   2                  2
 13                   1                  1
 23                   2                  2
 42                   1                  1
 35                   3                  3
  6                   0                  0
  4                   0                  0
 33                   2                  2
 17                   2                  2
  1                   0                  0
 30                   2                  2
 14                   2                  2
 11                   2                  2
 40                   4                  4
  8                   0                  0
 20                   3                  3
  7                   0                  0
 36                   2                  2
  5                   0                  0
  2                   0                  0
 26                   1                  1
 29                   1                  1
  0                   0                  0
 32                   1                  1
  3                   0                  0
 38                   2                  2
 39                   3                  3
 10                   1                  1
 18                   2                  2
 21                   2                  2
 24                   4                  4

======================================== [25] 2025-12-04 17:20:00
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   2                  2
 34                   3                  3
 19                   3                  3
 15                   2                  2
 12                   2                  2
 44                   2                  2
 28                   2                  2
 25                   3                  3
 22                   2                  2
  9                   3                  3
 43                   1                  1
 37                   3                  3
 31                   2                  2
 27                   2                  2
 16                   2                  2
 13                   2                  2
 23                   3                  3
 42                   3                  3
 35                   2                  2
  6                   0                  0
  4                   0                  0
 33                   1                  1
 17                   2                  2
  1                   0                  0
 30                   1                  1
 14                   2                  2
 11                   2                  2
 40                   1                  1
  8                   0                  0
 20                   3                  3
  7                   0                  0
 36                   2                  2
  5                   0                  0
  2                   0                  0
 26                   2                  2
 29                   2                  2
  0                   0                  0
 32                   3                  3
  3                   0                  0
 38                   1                  1
 39                   2                  2
 10                   2                  2
 18                   2                  2
 21                   1                  1
 24                   2                  2

======================================== [26] 2025-12-04 17:20:07
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   4                  4
 34                   2                  2
 19                   2                  2
 15                   2                  2
 12                   2                  2
 44                   2                  2
 28                   2                  2
 25                   3                  3
 22                   3                  3
  9                   2                  2
 43                   1                  1
 37                   2                  2
 31                   3                  3
 27                   2                  2
 16                   1                  1
 13                   2                  2
 23                   2                  2
 42                   3                  3
 35                   3                  3
  6                   0                  0
  4                   0                  0
 33                   1                  1
 17                   2                  2
  1                   0                  0
 30                   1                  1
 14                   2                  2
 11                   2                  2
 40                   2                  2
  8                   0                  0
 20                   2                  2
  7                   0                  0
 36                   1                  1
  5                   0                  0
  2                   0                  0
 26                   3                  3
 29                   2                  2
  0                   0                  0
 32                   2                  2
  3                   0                  0
 38                   1                  1
 39                   2                  2
 10                   1                  1
 18                   2                  2
 21                   1                  1
 24                   1                  1

======================================== [27] 2025-12-04 17:20:14
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   4                  4
 34                   2                  2
 19                   1                  1
 15                   2                  2
 12                   2                  2
 44                   2                  2
 28                   2                  2
 25                   2                  2
 22                   3                  3
  9                   3                  3
 43                   1                  1
 37                   2                  2
 31                   2                  2
 27                   2                  2
 16                   2                  2
 13                   3                  3
 23                   1                  1
 42                   2                  2
 35                   3                  3
  6                   0                  0
  4                   0                  0
 33                   2                  2
 17                   2                  2
  1                   0                  0
 30                   1                  1
 14                   2                  2
 11                   3                  3
 40                   3                  3
  8                   0                  0
 20                   4                  4
  7                   0                  0
 36                   2                  2
  5                   0                  0
  2                   0                  0
 26                   3                  3
 29                   3                  3
  0                   0                  0
 32                   3                  3
  3                   0                  0
 38                   2                  2
 39                   2                  2
 10                   2                  2
 18                   2                  2
 21                   2                  2
 24                   2                  2

======================================== [28] 2025-12-04 17:20:22
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   2                  2
 34                   2                  2
 19                   2                  2
 15                   3                  3
 12                   2                  2
 44                   2                  2
 28                   1                  1
 25                   3                  3
 22                   3                  3
  9                   2                  2
 43                   1                  1
 37                   3                  3
 31                   2                  2
 27                   2                  2
 16                   2                  2
 13                   2                  2
 23                   2                  2
 42                   1                  1
 35                   2                  2
  6                   0                  0
  4                   0                  0
 33                   2                  2
 17                   2                  2
  1                   0                  0
 30                   1                  1
 14                   2                  2
 11                   1                  1
 40                   2                  2
  8                   0                  0
 20                   2                  2
  7                   0                  0
 36                   2                  2
  5                   0                  0
  2                   0                  0
 26                   2                  2
 29                   2                  2
  0                   0                  0
 32                   2                  2
  3                   0                  0
 38                   3                  3
 39                   3                  3
 10                   2                  2
 18                   2                  2
 21                   1                  1
 24                   1                  1

======================================== [29] 2025-12-04 17:20:29
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   5                  5
 34                   3                  3
 19                   1                  1
 15                   3                  3
 12                   1                  1
 44                   3                  3
 28                   2                  2
 25                   4                  4
 22                   2                  2
  9                   1                  1
 43                   1                  1
 37                   4                  4
 31                   3                  3
 27                   3                  3
 16                   1                  1
 13                   1                  1
 23                   2                  2
 42                   2                  2
 35                   2                  2
  6                   0                  0
  4                   0                  0
 33                   2                  2
 17                   1                  1
  1                   0                  0
 30                   1                  1
 14                   2                  2
 11                   1                  1
 40                   2                  2
  8                   0                  0
 20                   3                  3
  7                   0                  0
 36                   2                  2
  5                   0                  0
  2                   0                  0
 26                   2                  2
 29                   3                  3
  0                   0                  0
 32                   2                  2
  3                   0                  0
 38                   2                  2
 39                   4                  4
 10                   1                  1
 18                   3                  3
 21                   1                  1
 24                   1                  1

======================================== [30] 2025-12-04 17:20:36
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   2                  2
 34                   4                  4
 19                   2                  2
 15                   1                  1
 12                   2                  2
 44                   2                  2
 28                   1                  1
 25                   2                  2
 22                   2                  2
  9                   1                  1
 43                   1                  1
 37                   7                  7
 31                   3                  3
 27                   1                  1
 16                   1                  1
 13                   2                  2
 23                   2                  2
 42                   2                  2
 35                   1                  1
  6                   0                  0
  4                   0                  0
 33                   1                  1
 17                   2                  2
  1                   0                  0
 30                   1                  1
 14                   2                  2
 11                   2                  2
 40                   2                  2
  8                   0                  0
 20                   2                  2
  7                   0                  0
 36                   1                  1
  5                   0                  0
  2                   0                  0
 26                   1                  1
 29                   2                  2
  0                   0                  0
 32                   7                  7
  3                   0                  0
 38                   2                  2
 39                   2                  2
 10                   1                  1
 18                   1                  1
 21                   2                  2
 24                   1                  1

======================================== [31] 2025-12-04 17:20:43
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   3                  3
 34                   1                  1
 19                   1                  1
 15                   3                  3
 12                   2                  2
 44                   1                  1
